date,season,ldh_region,region_name,ed_visits,source_updated
2026-04-29,2026,1,Southeast,1,9/3/2026
2026-04-29,2026,2,Capital Region,3,9/3/2026
2026-04-29,2026,3,South Central,2,9/3/2026
2026-04-29,2026,9,Northshore,2,9/3/2026
2026-04-30,2026,1,Southeast,1,9/3/2026
2026-04-30,2026,2,Capital Region,2,9/3/2026
2026-04-30,2026,3,South Central,1,9/3/2026
2026-04-30,2026,9,Northshore,0,9/3/2026
2026-05-01,2026,1,Southeast,0,9/3/2026
2026-05-01,2026,2,Capital Region,0,9/3/2026
2026-05-01,2026,3,South Central,0,9/3/2026
2026-05-01,2026,9,Northshore,0,9/3/2026
2026-05-02,2026,1,Southeast,0,9/3/2026
2026-05-02,2026,2,Capital Region,0,9/3/2026
2026-05-02,2026,3,South Central,0,9/3/2026
2026-05-02,2026,9,Northshore,0,9/3/2026
2026-05-03,2026,1,Southeast,0,9/3/2026
2026-05-03,2026,2,Capital Region,0,9/3/2026
2026-05-03,2026,3,South Central,0,9/3/2026
2026-05-03,2026,9,Northshore,1,9/3/2026
2026-05-04,2026,1,Southeast,2,9/3/2026
2026-05-04,2026,2,Capital Region,0,9/3/2026
2026-05-04,2026,3,South Central,0,9/3/2026
2026-05-04,2026,9,Northshore,2,9/3/2026
2026-05-05,2026,1,Southeast,0,9/3/2026
2026-05-05,2026,2,Capital Region,0,9/3/2026
2026-05-05,2026,3,South Central,1,9/3/2026
2026-05-05,2026,9,Northshore,2,9/3/2026
2026-05-06,2026,1,Southeast,0,9/3/2026
2026-05-06,2026,2,Capital Region,1,9/3/2026
2026-05-06,2026,3,South Central,0,9/3/2026
2026-05-06,2026,9,Northshore,1,9/3/2026
2026-05-07,2026,1,Southeast,0,9/3/2026
2026-05-07,2026,2,Capital Region,1,9/3/2026
2026-05-07,2026,3,South Central,1,9/3/2026
2026-05-07,2026,9,Northshore,0,9/3/2026
2026-05-08,2026,1,Southeast,0,9/3/2026
2026-05-08,2026,2,Capital Region,0,9/3/2026
2026-05-08,2026,3,South Central,0,9/3/2026
2026-05-08,2026,9,Northshore,0,9/3/2026
2026-05-09,2026,1,Southeast,0,9/3/2026
2026-05-09,2026,2,Capital Region,1,9/3/2026
2026-05-09,2026,3,South Central,0,9/3/2026
2026-05-09,2026,9,Northshore,0,9/3/2026
2026-05-10,2026,1,Southeast,1,9/3/2026
2026-05-10,2026,2,Capital Region,0,9/3/2026
2026-05-10,2026,3,South Central,1,9/3/2026
2026-05-10,2026,9,Northshore,1,9/3/2026
2026-05-11,2026,1,Southeast,0,9/3/2026
2026-05-11,2026,2,Capital Region,0,9/3/2026
2026-05-11,2026,3,South Central,0,9/3/2026
2026-05-11,2026,9,Northshore,0,9/3/2026
2026-05-12,2026,1,Southeast,1,9/3/2026
2026-05-12,2026,2,Capital Region,0,9/3/2026
2026-05-12,2026,3,South Central,1,9/3/2026
2026-05-12,2026,9,Northshore,2,9/3/2026
2026-05-13,2026,1,Southeast,1,9/3/2026
2026-05-13,2026,2,Capital Region,1,9/3/2026
2026-05-13,2026,3,South Central,2,9/3/2026
2026-05-13,2026,9,Northshore,0,9/3/2026
2026-05-14,2026,1,Southeast,1,9/3/2026
2026-05-14,2026,2,Capital Region,0,9/3/2026
2026-05-14,2026,3,South Central,1,9/3/2026
2026-05-14,2026,9,Northshore,2,9/3/2026
2026-05-15,2026,1,Southeast,3,9/3/2026
2026-05-15,2026,2,Capital Region,2,9/3/2026
2026-05-15,2026,3,South Central,2,9/3/2026
2026-05-15,2026,9,Northshore,2,9/3/2026
2026-05-16,2026,1,Southeast,1,9/3/2026
2026-05-16,2026,2,Capital Region,0,9/3/2026
2026-05-16,2026,3,South Central,4,9/3/2026
2026-05-16,2026,9,Northshore,2,9/3/2026
2026-05-17,2026,1,Southeast,1,9/3/2026
2026-05-17,2026,2,Capital Region,1,9/3/2026
2026-05-17,2026,3,South Central,3,9/3/2026
2026-05-17,2026,9,Northshore,0,9/3/2026
2026-05-18,2026,1,Southeast,2,9/3/2026
2026-05-18,2026,2,Capital Region,0,9/3/2026
2026-05-18,2026,3,South Central,3,9/3/2026
2026-05-18,2026,9,Northshore,2,9/3/2026
2026-05-19,2026,1,Southeast,1,9/3/2026
2026-05-19,2026,2,Capital Region,2,9/3/2026
2026-05-19,2026,3,South Central,4,9/3/2026
2026-05-19,2026,9,Northshore,2,9/3/2026
2026-05-20,2026,1,Southeast,1,9/3/2026
2026-05-20,2026,2,Capital Region,0,9/3/2026
2026-05-20,2026,3,South Central,1,9/3/2026
2026-05-20,2026,9,Northshore,0,9/3/2026
2026-05-21,2026,1,Southeast,2,9/3/2026
2026-05-21,2026,2,Capital Region,0,9/3/2026
2026-05-21,2026,3,South Central,0,9/3/2026
2026-05-21,2026,9,Northshore,0,9/3/2026
2026-05-22,2026,1,Southeast,1,9/3/2026
2026-05-22,2026,2,Capital Region,0,9/3/2026
2026-05-22,2026,3,South Central,2,9/3/2026
2026-05-22,2026,9,Northshore,0,9/3/2026
2026-05-23,2026,1,Southeast,0,9/3/2026
2026-05-23,2026,2,Capital Region,0,9/3/2026
2026-05-23,2026,3,South Central,1,9/3/2026
2026-05-23,2026,9,Northshore,1,9/3/2026
2026-05-24,2026,1,Southeast,0,9/3/2026
2026-05-24,2026,2,Capital Region,0,9/3/2026
2026-05-24,2026,3,South Central,0,9/3/2026
2026-05-24,2026,9,Northshore,0,9/3/2026
2026-05-25,2026,1,Southeast,1,9/3/2026
2026-05-25,2026,2,Capital Region,0,9/3/2026
2026-05-25,2026,3,South Central,0,9/3/2026
2026-05-25,2026,9,Northshore,0,9/3/2026
2026-05-26,2026,1,Southeast,3,9/3/2026
2026-05-26,2026,2,Capital Region,2,9/3/2026
2026-05-26,2026,3,South Central,0,9/3/2026
2026-05-26,2026,9,Northshore,2,9/3/2026
2026-05-27,2026,1,Southeast,1,9/3/2026
2026-05-27,2026,2,Capital Region,2,9/3/2026
2026-05-27,2026,3,South Central,1,9/3/2026
2026-05-27,2026,9,Northshore,3,9/3/2026
2026-05-28,2026,1,Southeast,2,9/3/2026
2026-05-28,2026,2,Capital Region,2,9/3/2026
2026-05-28,2026,3,South Central,1,9/3/2026
2026-05-28,2026,9,Northshore,1,9/3/2026
2026-05-29,2026,1,Southeast,1,9/3/2026
2026-05-29,2026,2,Capital Region,1,9/3/2026
2026-05-29,2026,3,South Central,2,9/3/2026
2026-05-29,2026,9,Northshore,2,9/3/2026
2026-05-30,2026,1,Southeast,3,9/3/2026
2026-05-30,2026,2,Capital Region,2,9/3/2026
2026-05-30,2026,3,South Central,2,9/3/2026
2026-05-30,2026,9,Northshore,4,9/3/2026
2026-05-31,2026,1,Southeast,3,9/3/2026
2026-05-31,2026,2,Capital Region,4,9/3/2026
2026-05-31,2026,3,South Central,8,9/3/2026
2026-05-31,2026,9,Northshore,5,9/3/2026
2026-06-01,2026,1,Southeast,2,9/3/2026
2026-06-01,2026,2,Capital Region,2,9/3/2026
2026-06-01,2026,3,South Central,4,9/3/2026
2026-06-01,2026,9,Northshore,2,9/3/2026
2026-06-02,2026,1,Southeast,1,9/3/2026
2026-06-02,2026,2,Capital Region,2,9/3/2026
2026-06-02,2026,3,South Central,1,9/3/2026
2026-06-02,2026,9,Northshore,0,9/3/2026
2026-06-03,2026,1,Southeast,0,9/3/2026
2026-06-03,2026,2,Capital Region,0,9/3/2026
2026-06-03,2026,3,South Central,0,9/3/2026
2026-06-03,2026,9,Northshore,1,9/3/2026
2026-06-04,2026,1,Southeast,0,9/3/2026
2026-06-04,2026,2,Capital Region,0,9/3/2026
2026-06-04,2026,3,South Central,3,9/3/2026
2026-06-04,2026,9,Northshore,3,9/3/2026
2026-06-05,2026,1,Southeast,2,9/3/2026
2026-06-05,2026,2,Capital Region,1,9/3/2026
2026-06-05,2026,3,South Central,3,9/3/2026
2026-06-05,2026,9,Northshore,1,9/3/2026
2026-06-06,2026,1,Southeast,0,9/3/2026
2026-06-06,2026,2,Capital Region,0,9/3/2026
2026-06-06,2026,3,South Central,0,9/3/2026
2026-06-06,2026,9,Northshore,0,9/3/2026
2026-06-07,2026,1,Southeast,2,9/3/2026
2026-06-07,2026,2,Capital Region,2,9/3/2026
2026-06-07,2026,3,South Central,2,9/3/2026
2026-06-07,2026,9,Northshore,3,9/3/2026
2026-06-08,2026,1,Southeast,1,9/3/2026
2026-06-08,2026,2,Capital Region,2,9/3/2026
2026-06-08,2026,3,South Central,4,9/3/2026
2026-06-08,2026,9,Northshore,1,9/3/2026
2026-06-09,2026,1,Southeast,1,9/3/2026
2026-06-09,2026,2,Capital Region,3,9/3/2026
2026-06-09,2026,3,South Central,0,9/3/2026
2026-06-09,2026,9,Northshore,4,9/3/2026
2026-06-10,2026,1,Southeast,2,9/3/2026
2026-06-10,2026,2,Capital Region,2,9/3/2026
2026-06-10,2026,3,South Central,2,9/3/2026
2026-06-10,2026,9,Northshore,3,9/3/2026
2026-06-11,2026,1,Southeast,7,9/3/2026
2026-06-11,2026,2,Capital Region,4,9/3/2026
2026-06-11,2026,3,South Central,4,9/3/2026
2026-06-11,2026,9,Northshore,7,9/3/2026
2026-06-12,2026,1,Southeast,7,9/3/2026
2026-06-12,2026,2,Capital Region,3,9/3/2026
2026-06-12,2026,3,South Central,7,9/3/2026
2026-06-12,2026,9,Northshore,6,9/3/2026
2026-06-13,2026,1,Southeast,7,9/3/2026
2026-06-13,2026,2,Capital Region,2,9/3/2026
2026-06-13,2026,3,South Central,5,9/3/2026
2026-06-13,2026,9,Northshore,5,9/3/2026
2026-06-14,2026,1,Southeast,7,9/3/2026
2026-06-14,2026,2,Capital Region,1,9/3/2026
2026-06-14,2026,3,South Central,3,9/3/2026
2026-06-14,2026,9,Northshore,2,9/3/2026
2026-06-15,2026,1,Southeast,5,9/3/2026
2026-06-15,2026,2,Capital Region,2,9/3/2026
2026-06-15,2026,3,South Central,3,9/3/2026
2026-06-15,2026,9,Northshore,2,9/3/2026
2026-06-16,2026,1,Southeast,2,9/3/2026
2026-06-16,2026,2,Capital Region,3,9/3/2026
2026-06-16,2026,3,South Central,1,9/3/2026
2026-06-16,2026,9,Northshore,1,9/3/2026
2026-06-17,2026,1,Southeast,2,9/3/2026
2026-06-17,2026,2,Capital Region,2,9/3/2026
2026-06-17,2026,3,South Central,1,9/3/2026
2026-06-17,2026,9,Northshore,3,9/3/2026
2026-06-18,2026,1,Southeast,1,9/3/2026
2026-06-18,2026,2,Capital Region,0,9/3/2026
2026-06-18,2026,3,South Central,2,9/3/2026
2026-06-18,2026,9,Northshore,1,9/3/2026
2026-06-19,2026,1,Southeast,9,9/3/2026
2026-06-19,2026,2,Capital Region,3,9/3/2026
2026-06-19,2026,3,South Central,6,9/3/2026
2026-06-19,2026,9,Northshore,7,9/3/2026
2026-06-20,2026,1,Southeast,1,9/3/2026
2026-06-20,2026,2,Capital Region,1,9/3/2026
2026-06-20,2026,3,South Central,3,9/3/2026
2026-06-20,2026,9,Northshore,4,9/3/2026
2026-06-21,2026,1,Southeast,3,9/3/2026
2026-06-21,2026,2,Capital Region,0,9/3/2026
2026-06-21,2026,3,South Central,2,9/3/2026
2026-06-21,2026,9,Northshore,1,9/3/2026
2026-06-22,2026,1,Southeast,3,9/3/2026
2026-06-22,2026,2,Capital Region,1,9/3/2026
2026-06-22,2026,3,South Central,4,9/3/2026
2026-06-22,2026,9,Northshore,2,9/3/2026
2026-06-23,2026,1,Southeast,10,9/3/2026
2026-06-23,2026,2,Capital Region,3,9/3/2026
2026-06-23,2026,3,South Central,3,9/3/2026
2026-06-23,2026,9,Northshore,1,9/3/2026
2026-06-24,2026,1,Southeast,7,9/3/2026
2026-06-24,2026,2,Capital Region,2,9/3/2026
2026-06-24,2026,3,South Central,6,9/3/2026
2026-06-24,2026,9,Northshore,7,9/3/2026
2026-06-25,2026,1,Southeast,7,9/3/2026
2026-06-25,2026,2,Capital Region,3,9/3/2026
2026-06-25,2026,3,South Central,1,9/3/2026
2026-06-25,2026,9,Northshore,9,9/3/2026
2026-06-26,2026,1,Southeast,7,9/3/2026
2026-06-26,2026,2,Capital Region,7,9/3/2026
2026-06-26,2026,3,South Central,7,9/3/2026
2026-06-26,2026,9,Northshore,5,9/3/2026
2026-06-27,2026,1,Southeast,9,9/3/2026
2026-06-27,2026,2,Capital Region,5,9/3/2026
2026-06-27,2026,3,South Central,2,9/3/2026
2026-06-27,2026,9,Northshore,2,9/3/2026
2026-06-28,2026,1,Southeast,9,9/3/2026
2026-06-28,2026,2,Capital Region,6,9/3/2026
2026-06-28,2026,3,South Central,2,9/3/2026
2026-06-28,2026,9,Northshore,12,9/3/2026
2026-06-29,2026,1,Southeast,12,9/3/2026
2026-06-29,2026,2,Capital Region,7,9/3/2026
2026-06-29,2026,3,South Central,2,9/3/2026
2026-06-29,2026,9,Northshore,9,9/3/2026
2026-06-30,2026,1,Southeast,8,9/3/2026
2026-06-30,2026,2,Capital Region,6,9/3/2026
2026-06-30,2026,3,South Central,3,9/3/2026
2026-06-30,2026,9,Northshore,8,9/3/2026
2026-07-01,2026,1,Southeast,11,9/3/2026
2026-07-01,2026,2,Capital Region,7,9/3/2026
2026-07-01,2026,3,South Central,7,9/3/2026
2026-07-01,2026,9,Northshore,8,9/3/2026
2026-07-02,2026,1,Southeast,4,9/3/2026
2026-07-02,2026,2,Capital Region,4,9/3/2026
2026-07-02,2026,3,South Central,2,9/3/2026
2026-07-02,2026,9,Northshore,2,9/3/2026
2026-07-03,2026,1,Southeast,9,9/3/2026
2026-07-03,2026,2,Capital Region,1,9/3/2026
2026-07-03,2026,3,South Central,7,9/3/2026
2026-07-03,2026,9,Northshore,7,9/3/2026
2026-07-04,2026,1,Southeast,7,9/3/2026
2026-07-04,2026,2,Capital Region,5,9/3/2026
2026-07-04,2026,3,South Central,3,9/3/2026
2026-07-04,2026,9,Northshore,10,9/3/2026
2026-07-05,2026,1,Southeast,3,9/3/2026
2026-07-05,2026,2,Capital Region,2,9/3/2026
2026-07-05,2026,3,South Central,2,9/3/2026
2026-07-05,2026,9,Northshore,5,9/3/2026
2026-07-06,2026,1,Southeast,5,9/3/2026
2026-07-06,2026,2,Capital Region,4,9/3/2026
2026-07-06,2026,3,South Central,3,9/3/2026
2026-07-06,2026,9,Northshore,6,9/3/2026
2026-07-07,2026,1,Southeast,4,9/3/2026
2026-07-07,2026,2,Capital Region,3,9/3/2026
2026-07-07,2026,3,South Central,3,9/3/2026
2026-07-07,2026,9,Northshore,4,9/3/2026
2026-07-08,2026,1,Southeast,5,9/3/2026
2026-07-08,2026,2,Capital Region,1,9/3/2026
2026-07-08,2026,3,South Central,3,9/3/2026
2026-07-08,2026,9,Northshore,7,9/3/2026
2026-07-09,2026,1,Southeast,6,9/3/2026
2026-07-09,2026,2,Capital Region,2,9/3/2026
2026-07-09,2026,3,South Central,7,9/3/2026
2026-07-09,2026,9,Northshore,8,9/3/2026
2026-07-10,2026,1,Southeast,6,9/3/2026
2026-07-10,2026,2,Capital Region,2,9/3/2026
2026-07-10,2026,3,South Central,0,9/3/2026
2026-07-10,2026,9,Northshore,8,9/3/2026
2026-07-11,2026,1,Southeast,10,9/3/2026
2026-07-11,2026,2,Capital Region,1,9/3/2026
2026-07-11,2026,3,South Central,2,9/3/2026
2026-07-11,2026,9,Northshore,1,9/3/2026
2026-07-12,2026,1,Southeast,1,9/3/2026
2026-07-12,2026,2,Capital Region,2,9/3/2026
2026-07-12,2026,3,South Central,2,9/3/2026
2026-07-12,2026,9,Northshore,1,9/3/2026
2026-07-13,2026,1,Southeast,0,9/3/2026
2026-07-13,2026,2,Capital Region,2,9/3/2026
2026-07-13,2026,3,South Central,0,9/3/2026
2026-07-13,2026,9,Northshore,1,9/3/2026
2026-07-14,2026,1,Southeast,0,9/3/2026
2026-07-14,2026,2,Capital Region,3,9/3/2026
2026-07-14,2026,3,South Central,0,9/3/2026
2026-07-14,2026,9,Northshore,0,9/3/2026
2026-07-15,2026,1,Southeast,6,9/3/2026
2026-07-15,2026,2,Capital Region,7,9/3/2026
2026-07-15,2026,3,South Central,4,9/3/2026
2026-07-15,2026,9,Northshore,8,9/3/2026
2026-07-16,2026,1,Southeast,5,9/3/2026
2026-07-16,2026,2,Capital Region,2,9/3/2026
2026-07-16,2026,3,South Central,9,9/3/2026
2026-07-16,2026,9,Northshore,8,9/3/2026
2026-07-17,2026,1,Southeast,7,9/3/2026
2026-07-17,2026,2,Capital Region,11,9/3/2026
2026-07-17,2026,3,South Central,7,9/3/2026
2026-07-17,2026,9,Northshore,7,9/3/2026
2026-07-18,2026,1,Southeast,7,9/3/2026
2026-07-18,2026,2,Capital Region,7,9/3/2026
2026-07-18,2026,3,South Central,10,9/3/2026
2026-07-18,2026,9,Northshore,8,9/3/2026
2026-07-19,2026,1,Southeast,15,9/3/2026
2026-07-19,2026,2,Capital Region,3,9/3/2026
2026-07-19,2026,3,South Central,3,9/3/2026
2026-07-19,2026,9,Northshore,3,9/3/2026
2026-07-20,2026,1,Southeast,9,9/3/2026
2026-07-20,2026,2,Capital Region,6,9/3/2026
2026-07-20,2026,3,South Central,8,9/3/2026
2026-07-20,2026,9,Northshore,7,9/3/2026
2026-07-21,2026,1,Southeast,15,9/3/2026
2026-07-21,2026,2,Capital Region,7,9/3/2026
2026-07-21,2026,3,South Central,4,9/3/2026
2026-07-21,2026,9,Northshore,7,9/3/2026
2026-07-22,2026,1,Southeast,2,9/3/2026
2026-07-22,2026,2,Capital Region,3,9/3/2026
2026-07-22,2026,3,South Central,2,9/3/2026
2026-07-22,2026,9,Northshore,7,9/3/2026
2026-07-23,2026,1,Southeast,7,9/3/2026
2026-07-23,2026,2,Capital Region,5,9/3/2026
2026-07-23,2026,3,South Central,5,9/3/2026
2026-07-23,2026,9,Northshore,4,9/3/2026
2026-07-24,2026,1,Southeast,5,9/3/2026
2026-07-24,2026,2,Capital Region,6,9/3/2026
2026-07-24,2026,3,South Central,1,9/3/2026
2026-07-24,2026,9,Northshore,7,9/3/2026
2026-07-25,2026,1,Southeast,9,9/3/2026
2026-07-25,2026,2,Capital Region,3,9/3/2026
2026-07-25,2026,3,South Central,3,9/3/2026
2026-07-25,2026,9,Northshore,10,9/3/2026
2026-07-26,2026,1,Southeast,12,9/3/2026
2026-07-26,2026,2,Capital Region,7,9/3/2026
2026-07-26,2026,3,South Central,4,9/3/2026
2026-07-26,2026,9,Northshore,9,9/3/2026
2026-07-27,2026,1,Southeast,7,9/3/2026
2026-07-27,2026,2,Capital Region,3,9/3/2026
2026-07-27,2026,3,South Central,4,9/3/2026
2026-07-27,2026,9,Northshore,7,9/3/2026
2026-07-28,2026,1,Southeast,10,9/3/2026
2026-07-28,2026,2,Capital Region,4,9/3/2026
2026-07-28,2026,3,South Central,8,9/3/2026
2026-07-28,2026,9,Northshore,10,9/3/2026
2026-07-29,2026,1,Southeast,7,9/3/2026
2026-07-29,2026,2,Capital Region,5,9/3/2026
2026-07-29,2026,3,South Central,7,9/3/2026
2026-07-29,2026,9,Northshore,12,9/3/2026
2026-07-30,2026,1,Southeast,14,9/3/2026
2026-07-30,2026,2,Capital Region,3,9/3/2026
2026-07-30,2026,3,South Central,6,9/3/2026
2026-07-30,2026,9,Northshore,13,9/3/2026
2026-07-31,2026,1,Southeast,12,9/3/2026
2026-07-31,2026,2,Capital Region,4,9/3/2026
2026-07-31,2026,3,South Central,5,9/3/2026
2026-07-31,2026,9,Northshore,8,9/3/2026
2026-08-01,2026,1,Southeast,11,9/3/2026
2026-08-01,2026,2,Capital Region,6,9/3/2026
2026-08-01,2026,3,South Central,3,9/3/2026
2026-08-01,2026,9,Northshore,4,9/3/2026
2026-08-02,2026,1,Southeast,3,9/3/2026
2026-08-02,2026,2,Capital Region,2,9/3/2026
2026-08-02,2026,3,South Central,3,9/3/2026
2026-08-02,2026,9,Northshore,3,9/3/2026
2026-08-03,2026,1,Southeast,6,9/3/2026
2026-08-03,2026,2,Capital Region,4,9/3/2026
2026-08-03,2026,3,South Central,5,9/3/2026
2026-08-03,2026,9,Northshore,3,9/3/2026
2026-08-04,2026,1,Southeast,7,9/3/2026
2026-08-04,2026,2,Capital Region,4,9/3/2026
2026-08-04,2026,3,South Central,5,9/3/2026
2026-08-04,2026,9,Northshore,5,9/3/2026
2026-08-05,2026,1,Southeast,10,9/3/2026
2026-08-05,2026,2,Capital Region,5,9/3/2026
2026-08-05,2026,3,South Central,5,9/3/2026
2026-08-05,2026,9,Northshore,7,9/3/2026
2026-08-06,2026,1,Southeast,3,9/3/2026
2026-08-06,2026,2,Capital Region,0,9/3/2026
2026-08-06,2026,3,South Central,3,9/3/2026
2026-08-06,2026,9,Northshore,2,9/3/2026
2026-08-07,2026,1,Southeast,6,9/3/2026
2026-08-07,2026,2,Capital Region,0,9/3/2026
2026-08-07,2026,3,South Central,3,9/3/2026
2026-08-07,2026,9,Northshore,2,9/3/2026
2026-08-08,2026,1,Southeast,10,9/3/2026
2026-08-08,2026,2,Capital Region,3,9/3/2026
2026-08-08,2026,3,South Central,2,9/3/2026
2026-08-08,2026,9,Northshore,4,9/3/2026
2026-08-09,2026,1,Southeast,8,9/3/2026
2026-08-09,2026,2,Capital Region,1,9/3/2026
2026-08-09,2026,3,South Central,3,9/3/2026
2026-08-09,2026,9,Northshore,1,9/3/2026
2026-08-10,2026,1,Southeast,9,9/3/2026
2026-08-10,2026,2,Capital Region,1,9/3/2026
2026-08-10,2026,3,South Central,1,9/3/2026
2026-08-10,2026,9,Northshore,0,9/3/2026
2026-08-11,2026,1,Southeast,8,9/3/2026
2026-08-11,2026,2,Capital Region,4,9/3/2026
2026-08-11,2026,3,South Central,4,9/3/2026
2026-08-11,2026,9,Northshore,8,9/3/2026
2026-08-12,2026,1,Southeast,5,9/3/2026
2026-08-12,2026,2,Capital Region,4,9/3/2026
2026-08-12,2026,3,South Central,8,9/3/2026
2026-08-12,2026,9,Northshore,4,9/3/2026
2026-08-13,2026,1,Southeast,10,9/3/2026
2026-08-13,2026,2,Capital Region,2,9/3/2026
2026-08-13,2026,3,South Central,6,9/3/2026
2026-08-13,2026,9,Northshore,7,9/3/2026
2026-08-14,2026,1,Southeast,12,9/3/2026
2026-08-14,2026,2,Capital Region,2,9/3/2026
2026-08-14,2026,3,South Central,6,9/3/2026
2026-08-14,2026,9,Northshore,4,9/3/2026
2026-08-15,2026,1,Southeast,9,9/3/2026
2026-08-15,2026,2,Capital Region,4,9/3/2026
2026-08-15,2026,3,South Central,3,9/3/2026
2026-08-15,2026,9,Northshore,4,9/3/2026
2026-08-16,2026,1,Southeast,6,9/3/2026
2026-08-16,2026,2,Capital Region,3,9/3/2026
2026-08-16,2026,3,South Central,4,9/3/2026
2026-08-16,2026,9,Northshore,5,9/3/2026
2026-08-17,2026,1,Southeast,8,9/3/2026
2026-08-17,2026,2,Capital Region,7,9/3/2026
2026-08-17,2026,3,South Central,3,9/3/2026
2026-08-17,2026,9,Northshore,7,9/3/2026
2026-08-18,2026,1,Southeast,10,9/3/2026
2026-08-18,2026,2,Capital Region,5,9/3/2026
2026-08-18,2026,3,South Central,11,9/3/2026
2026-08-18,2026,9,Northshore,11,9/3/2026
2026-08-19,2026,1,Southeast,5,9/3/2026
2026-08-19,2026,2,Capital Region,7,9/3/2026
2026-08-19,2026,3,South Central,5,9/3/2026
2026-08-19,2026,9,Northshore,10,9/3/2026
2026-08-20,2026,1,Southeast,7,9/3/2026
2026-08-20,2026,2,Capital Region,1,9/3/2026
2026-08-20,2026,3,South Central,6,9/3/2026
2026-08-20,2026,9,Northshore,9,9/3/2026
2026-08-21,2026,1,Southeast,7,9/3/2026
2026-08-21,2026,2,Capital Region,3,9/3/2026
2026-08-21,2026,3,South Central,11,9/3/2026
2026-08-21,2026,9,Northshore,4,9/3/2026
2026-08-22,2026,1,Southeast,5,9/3/2026
2026-08-22,2026,2,Capital Region,2,9/3/2026
2026-08-22,2026,3,South Central,3,9/3/2026
2026-08-22,2026,9,Northshore,7,9/3/2026
2026-08-23,2026,1,Southeast,11,9/3/2026
2026-08-23,2026,2,Capital Region,3,9/3/2026
2026-08-23,2026,3,South Central,6,9/3/2026
2026-08-23,2026,9,Northshore,6,9/3/2026
2026-08-24,2026,1,Southeast,5,9/3/2026
2026-08-24,2026,2,Capital Region,2,9/3/2026
2026-08-24,2026,3,South Central,0,9/3/2026
2026-08-24,2026,9,Northshore,6,9/3/2026
2026-08-25,2026,1,Southeast,6,9/3/2026
2026-08-25,2026,2,Capital Region,5,9/3/2026
2026-08-25,2026,3,South Central,7,9/3/2026
2026-08-25,2026,9,Northshore,10,9/3/2026
2026-08-26,2026,1,Southeast,7,9/3/2026
2026-08-26,2026,2,Capital Region,3,9/3/2026
2026-08-26,2026,3,South Central,5,9/3/2026
2026-08-26,2026,9,Northshore,6,9/3/2026
2026-08-27,2026,1,Southeast,3,9/3/2026
2026-08-27,2026,2,Capital Region,2,9/3/2026
2026-08-27,2026,3,South Central,2,9/3/2026
2026-08-27,2026,9,Northshore,3,9/3/2026
2026-08-28,2026,1,Southeast,8,9/3/2026
2026-08-28,2026,2,Capital Region,1,9/3/2026
2026-08-28,2026,3,South Central,2,9/3/2026
2026-08-28,2026,9,Northshore,5,9/3/2026
2026-08-29,2026,1,Southeast,10,9/3/2026
2026-08-29,2026,2,Capital Region,2,9/3/2026
2026-08-29,2026,3,South Central,1,9/3/2026
2026-08-29,2026,9,Northshore,3,9/3/2026
