date,parish,ldh_region,heat_advisory,excessive_heat_warning,headline,hazard_hours
2024-01-23,Livingston,9,0,0,none,0.00
2024-01-23,Orleans,1,0,0,none,0.00
2024-01-23,Plaquemines,1,0,0,none,0.00
2024-01-23,Pointe Coupee,2,0,0,none,0.00
2024-01-23,St. Bernard,1,0,0,none,0.00
2024-01-23,St. Charles,3,0,0,none,0.00
2024-01-23,St. Helena,9,0,0,none,0.00
2024-01-23,St. James,3,0,0,none,0.00
2024-01-23,St. John the Baptist,3,0,0,none,0.00
2024-01-23,St. Tammany,9,0,0,none,0.00
2024-01-23,Tangipahoa,9,0,0,none,0.00
2024-01-23,Terrebonne,3,0,0,none,0.00
2024-01-23,Washington,9,0,0,none,0.00
2024-01-23,West Baton Rouge,2,0,0,none,0.00
2024-01-23,West Feliciana,2,0,0,none,0.00
2024-01-24,Ascension,2,0,0,none,0.00
2024-01-24,Assumption,3,0,0,none,0.00
2024-01-24,East Baton Rouge,2,0,0,none,0.00
2024-01-24,East Feliciana,2,0,0,none,0.00
2024-01-24,Iberville,2,0,0,none,0.00
2024-01-24,Jefferson,1,0,0,none,0.00
2024-01-24,Lafourche,3,0,0,none,0.00
2024-01-24,Livingston,9,0,0,none,0.00
2024-01-24,Orleans,1,0,0,none,0.00
2024-01-24,Plaquemines,1,0,0,none,0.00
2024-01-24,Pointe Coupee,2,0,0,none,0.00
2024-01-24,St. Bernard,1,0,0,none,0.00
2024-01-24,St. Charles,3,0,0,none,0.00
2024-01-24,St. Helena,9,0,0,none,0.00
2024-01-24,St. James,3,0,0,none,0.00
2024-01-24,St. John the Baptist,3,0,0,none,0.00
2024-01-24,St. Tammany,9,0,0,none,0.00
2024-01-24,Tangipahoa,9,0,0,none,0.00
2024-01-24,Terrebonne,3,0,0,none,0.00
2024-01-24,Washington,9,0,0,none,0.00
2024-01-24,West Baton Rouge,2,0,0,none,0.00
2024-01-24,West Feliciana,2,0,0,none,0.00
2024-01-25,Ascension,2,0,0,none,0.00
2024-01-25,Assumption,3,0,0,none,0.00
2024-01-25,East Baton Rouge,2,0,0,none,0.00
2024-01-25,East Feliciana,2,0,0,none,0.00
2024-01-25,Iberville,2,0,0,none,0.00
2024-01-25,Jefferson,1,0,0,none,0.00
2024-01-25,Lafourche,3,0,0,none,0.00
2024-01-25,Livingston,9,0,0,none,0.00
2024-01-25,Orleans,1,0,0,none,0.00
2024-01-25,Plaquemines,1,0,0,none,0.00
2024-01-25,Pointe Coupee,2,0,0,none,0.00
2024-01-25,St. Bernard,1,0,0,none,0.00
2024-01-25,St. Charles,3,0,0,none,0.00
2024-01-25,St. Helena,9,0,0,none,0.00
2024-01-25,St. James,3,0,0,none,0.00
2024-01-25,St. John the Baptist,3,0,0,none,0.00
2024-01-25,St. Tammany,9,0,0,none,0.00
2024-01-25,Tangipahoa,9,0,0,none,0.00
2024-01-25,Terrebonne,3,0,0,none,0.00
2024-01-25,Washington,9,0,0,none,0.00
2024-01-25,West Baton Rouge,2,0,0,none,0.00
2024-01-25,West Feliciana,2,0,0,none,0.00
2024-01-26,Ascension,2,0,0,none,0.00
2024-01-26,Assumption,3,0,0,none,0.00
2024-01-26,East Baton Rouge,2,0,0,none,0.00
2024-01-26,East Feliciana,2,0,0,none,0.00
2024-01-26,Iberville,2,0,0,none,0.00
2024-01-26,Jefferson,1,0,0,none,0.00
2024-01-26,Lafourche,3,0,0,none,0.00
2024-01-26,Livingston,9,0,0,none,0.00
2024-01-26,Orleans,1,0,0,none,0.00
2024-01-26,Plaquemines,1,0,0,none,0.00
2024-01-26,Pointe Coupee,2,0,0,none,0.00
2024-01-26,St. Bernard,1,0,0,none,0.00
2024-01-26,St. Charles,3,0,0,none,0.00
2024-01-26,St. Helena,9,0,0,none,0.00
2024-01-26,St. James,3,0,0,none,0.00
2024-01-26,St. John the Baptist,3,0,0,none,0.00
2024-01-26,St. Tammany,9,0,0,none,0.00
2024-01-26,Tangipahoa,9,0,0,none,0.00
2024-01-26,Terrebonne,3,0,0,none,0.00
2024-01-26,Washington,9,0,0,none,0.00
2024-01-26,West Baton Rouge,2,0,0,none,0.00
2024-01-26,West Feliciana,2,0,0,none,0.00
2024-01-27,Ascension,2,0,0,none,0.00
2024-01-27,Assumption,3,0,0,none,0.00
2024-01-27,East Baton Rouge,2,0,0,none,0.00
2024-01-27,East Feliciana,2,0,0,none,0.00
2024-01-27,Iberville,2,0,0,none,0.00
2024-01-27,Jefferson,1,0,0,none,0.00
2024-01-27,Lafourche,3,0,0,none,0.00
2024-01-27,Livingston,9,0,0,none,0.00
2024-01-27,Orleans,1,0,0,none,0.00
2024-01-27,Plaquemines,1,0,0,none,0.00
2024-01-27,Pointe Coupee,2,0,0,none,0.00
2024-01-27,St. Bernard,1,0,0,none,0.00
2024-01-27,St. Charles,3,0,0,none,0.00
2024-01-27,St. Helena,9,0,0,none,0.00
2024-01-27,St. James,3,0,0,none,0.00
2024-01-27,St. John the Baptist,3,0,0,none,0.00
2024-01-27,St. Tammany,9,0,0,none,0.00
2024-01-27,Tangipahoa,9,0,0,none,0.00
2024-01-27,Terrebonne,3,0,0,none,0.00
2024-01-27,Washington,9,0,0,none,0.00
2024-01-27,West Baton Rouge,2,0,0,none,0.00
2024-01-27,West Feliciana,2,0,0,none,0.00
2024-01-28,Ascension,2,0,0,none,0.00
2024-01-28,Assumption,3,0,0,none,0.00
2024-01-28,East Baton Rouge,2,0,0,none,0.00
2024-01-28,East Feliciana,2,0,0,none,0.00
2024-01-28,Iberville,2,0,0,none,0.00
2024-01-28,Jefferson,1,0,0,none,0.00
2024-01-28,Lafourche,3,0,0,none,0.00
2024-01-28,Livingston,9,0,0,none,0.00
2024-01-28,Orleans,1,0,0,none,0.00
2024-01-28,Plaquemines,1,0,0,none,0.00
2024-01-28,Pointe Coupee,2,0,0,none,0.00
2024-01-28,St. Bernard,1,0,0,none,0.00
2024-01-28,St. Charles,3,0,0,none,0.00
2024-01-28,St. Helena,9,0,0,none,0.00
2024-01-28,St. James,3,0,0,none,0.00
2024-01-28,St. John the Baptist,3,0,0,none,0.00
2024-01-28,St. Tammany,9,0,0,none,0.00
2024-01-28,Tangipahoa,9,0,0,none,0.00
2024-01-28,Terrebonne,3,0,0,none,0.00
2024-01-28,Washington,9,0,0,none,0.00
2024-01-28,West Baton Rouge,2,0,0,none,0.00
2024-01-28,West Feliciana,2,0,0,none,0.00
2024-01-29,Ascension,2,0,0,none,0.00
2024-01-29,Assumption,3,0,0,none,0.00
2024-01-29,East Baton Rouge,2,0,0,none,0.00
2024-01-29,East Feliciana,2,0,0,none,0.00
2024-01-29,Iberville,2,0,0,none,0.00
2024-01-29,Jefferson,1,0,0,none,0.00
2024-01-29,Lafourche,3,0,0,none,0.00
2024-01-29,Livingston,9,0,0,none,0.00
2024-01-29,Orleans,1,0,0,none,0.00
2024-01-29,Plaquemines,1,0,0,none,0.00
2024-01-29,Pointe Coupee,2,0,0,none,0.00
2024-01-29,St. Bernard,1,0,0,none,0.00
2024-01-29,St. Charles,3,0,0,none,0.00
2024-01-29,St. Helena,9,0,0,none,0.00
2024-01-29,St. James,3,0,0,none,0.00
2024-01-29,St. John the Baptist,3,0,0,none,0.00
2024-01-29,St. Tammany,9,0,0,none,0.00
2024-01-29,Tangipahoa,9,0,0,none,0.00
2024-01-29,Terrebonne,3,0,0,none,0.00
2024-01-29,Washington,9,0,0,none,0.00
2024-01-29,West Baton Rouge,2,0,0,none,0.00
2024-01-29,West Feliciana,2,0,0,none,0.00
2024-01-30,Ascension,2,0,0,none,0.00
2024-01-30,Assumption,3,0,0,none,0.00
2024-01-30,East Baton Rouge,2,0,0,none,0.00
2024-01-30,East Feliciana,2,0,0,none,0.00
2024-01-30,Iberville,2,0,0,none,0.00
2024-01-30,Jefferson,1,0,0,none,0.00
2024-01-30,Lafourche,3,0,0,none,0.00
2024-01-30,Livingston,9,0,0,none,0.00
2024-01-30,Orleans,1,0,0,none,0.00
2024-01-30,Plaquemines,1,0,0,none,0.00
2024-01-30,Pointe Coupee,2,0,0,none,0.00
2024-01-30,St. Bernard,1,0,0,none,0.00
2024-01-30,St. Charles,3,0,0,none,0.00
2024-01-30,St. Helena,9,0,0,none,0.00
2024-01-30,St. James,3,0,0,none,0.00
2024-01-30,St. John the Baptist,3,0,0,none,0.00
2024-01-30,St. Tammany,9,0,0,none,0.00
2024-01-30,Tangipahoa,9,0,0,none,0.00
2024-01-30,Terrebonne,3,0,0,none,0.00
2024-01-30,Washington,9,0,0,none,0.00
2024-01-30,West Baton Rouge,2,0,0,none,0.00
2024-01-30,West Feliciana,2,0,0,none,0.00
2024-01-31,Ascension,2,0,0,none,0.00
2024-01-31,Assumption,3,0,0,none,0.00
2024-01-31,East Baton Rouge,2,0,0,none,0.00
2024-01-31,East Feliciana,2,0,0,none,0.00
2024-01-31,Iberville,2,0,0,none,0.00
2024-01-31,Jefferson,1,0,0,none,0.00
2024-01-31,Lafourche,3,0,0,none,0.00
2024-01-31,Livingston,9,0,0,none,0.00
2024-01-31,Orleans,1,0,0,none,0.00
2024-01-31,Plaquemines,1,0,0,none,0.00
2024-01-31,Pointe Coupee,2,0,0,none,0.00
2024-01-31,St. Bernard,1,0,0,none,0.00
2024-01-31,St. Charles,3,0,0,none,0.00
2024-01-31,St. Helena,9,0,0,none,0.00
2024-01-31,St. James,3,0,0,none,0.00
2024-01-31,St. John the Baptist,3,0,0,none,0.00
2024-01-31,St. Tammany,9,0,0,none,0.00
2024-01-31,Tangipahoa,9,0,0,none,0.00
2024-01-31,Terrebonne,3,0,0,none,0.00
2024-01-31,Washington,9,0,0,none,0.00
2024-01-31,West Baton Rouge,2,0,0,none,0.00
2024-01-31,West Feliciana,2,0,0,none,0.00
2024-02-01,Ascension,2,0,0,none,0.00
2024-02-01,Assumption,3,0,0,none,0.00
2024-02-01,East Baton Rouge,2,0,0,none,0.00
2024-02-01,East Feliciana,2,0,0,none,0.00
2024-02-01,Iberville,2,0,0,none,0.00
2024-02-01,Jefferson,1,0,0,none,0.00
2024-02-01,Lafourche,3,0,0,none,0.00
2024-02-01,Livingston,9,0,0,none,0.00
2024-02-01,Orleans,1,0,0,none,0.00
2024-02-01,Plaquemines,1,0,0,none,0.00
2024-02-01,Pointe Coupee,2,0,0,none,0.00
2024-02-01,St. Bernard,1,0,0,none,0.00
2024-02-01,St. Charles,3,0,0,none,0.00
2024-02-01,St. Helena,9,0,0,none,0.00
2024-02-01,St. James,3,0,0,none,0.00
2024-02-01,St. John the Baptist,3,0,0,none,0.00
2024-02-01,St. Tammany,9,0,0,none,0.00
2024-02-01,Tangipahoa,9,0,0,none,0.00
2024-02-01,Terrebonne,3,0,0,none,0.00
2024-02-01,Washington,9,0,0,none,0.00
2024-02-01,West Baton Rouge,2,0,0,none,0.00
2024-02-01,West Feliciana,2,0,0,none,0.00
2024-02-02,Ascension,2,0,0,none,0.00
2024-02-02,Assumption,3,0,0,none,0.00
2024-02-02,East Baton Rouge,2,0,0,none,0.00
2024-02-02,East Feliciana,2,0,0,none,0.00
2024-02-02,Iberville,2,0,0,none,0.00
2024-02-02,Jefferson,1,0,0,none,0.00
2024-02-02,Lafourche,3,0,0,none,0.00
2024-02-02,Livingston,9,0,0,none,0.00
2024-02-02,Orleans,1,0,0,none,0.00
2024-02-02,Plaquemines,1,0,0,none,0.00
2024-02-02,Pointe Coupee,2,0,0,none,0.00
2024-02-02,St. Bernard,1,0,0,none,0.00
2024-02-02,St. Charles,3,0,0,none,0.00
2024-02-02,St. Helena,9,0,0,none,0.00
2024-02-02,St. James,3,0,0,none,0.00
2024-02-02,St. John the Baptist,3,0,0,none,0.00
2024-02-02,St. Tammany,9,0,0,none,0.00
2024-02-02,Tangipahoa,9,0,0,none,0.00
2024-02-02,Terrebonne,3,0,0,none,0.00
2024-02-02,Washington,9,0,0,none,0.00
2024-02-02,West Baton Rouge,2,0,0,none,0.00
2024-02-02,West Feliciana,2,0,0,none,0.00
2024-02-03,Ascension,2,0,0,none,0.00
2024-02-03,Assumption,3,0,0,none,0.00
2024-02-03,East Baton Rouge,2,0,0,none,0.00
2024-02-03,East Feliciana,2,0,0,none,0.00
2024-02-03,Iberville,2,0,0,none,0.00
2024-02-03,Jefferson,1,0,0,none,0.00
2024-02-03,Lafourche,3,0,0,none,0.00
2024-02-03,Livingston,9,0,0,none,0.00
2024-02-03,Orleans,1,0,0,none,0.00
2024-02-03,Plaquemines,1,0,0,none,0.00
2024-02-03,Pointe Coupee,2,0,0,none,0.00
2024-02-03,St. Bernard,1,0,0,none,0.00
2024-02-03,St. Charles,3,0,0,none,0.00
2024-02-03,St. Helena,9,0,0,none,0.00
2024-02-03,St. James,3,0,0,none,0.00
2024-02-03,St. John the Baptist,3,0,0,none,0.00
2024-02-03,St. Tammany,9,0,0,none,0.00
2024-02-03,Tangipahoa,9,0,0,none,0.00
2024-02-03,Terrebonne,3,0,0,none,0.00
2024-02-03,Washington,9,0,0,none,0.00
2024-02-03,West Baton Rouge,2,0,0,none,0.00
2024-02-03,West Feliciana,2,0,0,none,0.00
2024-02-04,Ascension,2,0,0,none,0.00
2024-02-04,Assumption,3,0,0,none,0.00
2024-02-04,East Baton Rouge,2,0,0,none,0.00
2024-02-04,East Feliciana,2,0,0,none,0.00
2024-02-04,Iberville,2,0,0,none,0.00
2024-02-04,Jefferson,1,0,0,none,0.00
2024-02-04,Lafourche,3,0,0,none,0.00
2024-02-04,Livingston,9,0,0,none,0.00
2024-02-04,Orleans,1,0,0,none,0.00
2024-02-04,Plaquemines,1,0,0,none,0.00
2024-02-04,Pointe Coupee,2,0,0,none,0.00
2024-02-04,St. Bernard,1,0,0,none,0.00
2024-02-04,St. Charles,3,0,0,none,0.00
2024-02-04,St. Helena,9,0,0,none,0.00
2024-02-04,St. James,3,0,0,none,0.00
2024-02-04,St. John the Baptist,3,0,0,none,0.00
2024-02-04,St. Tammany,9,0,0,none,0.00
2024-02-04,Tangipahoa,9,0,0,none,0.00
2024-02-04,Terrebonne,3,0,0,none,0.00
2024-02-04,Washington,9,0,0,none,0.00
2024-02-04,West Baton Rouge,2,0,0,none,0.00
2024-02-04,West Feliciana,2,0,0,none,0.00
2024-02-05,Ascension,2,0,0,none,0.00
2024-02-05,Assumption,3,0,0,none,0.00
2024-02-05,East Baton Rouge,2,0,0,none,0.00
2024-02-05,East Feliciana,2,0,0,none,0.00
2024-02-05,Iberville,2,0,0,none,0.00
2024-02-05,Jefferson,1,0,0,none,0.00
2024-02-05,Lafourche,3,0,0,none,0.00
2024-02-05,Livingston,9,0,0,none,0.00
2024-02-05,Orleans,1,0,0,none,0.00
2024-02-05,Plaquemines,1,0,0,none,0.00
2024-02-05,Pointe Coupee,2,0,0,none,0.00
2024-02-05,St. Bernard,1,0,0,none,0.00
2024-02-05,St. Charles,3,0,0,none,0.00
2024-02-05,St. Helena,9,0,0,none,0.00
2024-02-05,St. James,3,0,0,none,0.00
2024-02-05,St. John the Baptist,3,0,0,none,0.00
2024-02-05,St. Tammany,9,0,0,none,0.00
2024-02-05,Tangipahoa,9,0,0,none,0.00
2024-02-05,Terrebonne,3,0,0,none,0.00
2024-02-05,Washington,9,0,0,none,0.00
2024-02-05,West Baton Rouge,2,0,0,none,0.00
2024-02-05,West Feliciana,2,0,0,none,0.00
2024-02-06,Ascension,2,0,0,none,0.00
2024-02-06,Assumption,3,0,0,none,0.00
2024-02-06,East Baton Rouge,2,0,0,none,0.00
2024-02-06,East Feliciana,2,0,0,none,0.00
2024-02-06,Iberville,2,0,0,none,0.00
2024-02-06,Jefferson,1,0,0,none,0.00
2024-02-06,Lafourche,3,0,0,none,0.00
2024-02-06,Livingston,9,0,0,none,0.00
2024-02-06,Orleans,1,0,0,none,0.00
2024-02-06,Plaquemines,1,0,0,none,0.00
2024-02-06,Pointe Coupee,2,0,0,none,0.00
2024-02-06,St. Bernard,1,0,0,none,0.00
2024-02-06,St. Charles,3,0,0,none,0.00
2024-02-06,St. Helena,9,0,0,none,0.00
2024-02-06,St. James,3,0,0,none,0.00
