date,station,high_f,low_f,average_f,peak_heat_index_f,morning_low_f,hi_hours_105,hi_hours_108,temperature_hours,heat_index_hours,expected_hours
2024-03-17,KREG,72.7,62.0,66.8,73.1,62.0,0,0,24,24,24
2024-03-18,KASD,70.0,49.0,61.2,68.9,58.0,0,0,24,24,24
2024-03-18,KBTR,69.0,50.0,61.8,68.1,60.0,0,0,24,24,24
2024-03-18,KGAO,66.2,54.0,62.8,65.8,61.7,0,0,24,24,24
2024-03-18,KHDC,67.0,46.6,59.0,65.9,56.3,0,0,24,24,24
2024-03-18,KHUM,68.0,51.4,62.1,67.0,60.8,0,0,23,23,24
2024-03-18,KMSY,69.0,53.0,62.8,67.9,61.0,0,0,24,24,24
2024-03-18,KNEW,69.0,54.0,63.8,68.1,62.0,0,0,24,24,24
2024-03-18,KPTN,68.0,52.0,62.0,67.0,60.0,0,0,24,24,24
2024-03-18,KREG,69.6,51.8,62.4,68.6,60.0,0,0,24,24,24
2024-03-19,KASD,62.0,36.0,49.2,60.7,36.0,0,0,24,24,24
2024-03-19,KBTR,64.0,38.0,51.3,62.7,38.0,0,0,24,24,24
2024-03-19,KGAO,57.0,46.0,51.2,55.6,46.0,0,0,24,24,24
2024-03-19,KHDC,62.6,35.0,48.5,61.2,35.0,0,0,24,24,24
2024-03-19,KHUM,60.8,42.8,51.4,59.4,42.8,0,0,24,24,24
2024-03-19,KMSY,59.0,44.0,52.4,57.2,44.0,0,0,24,24,24
2024-03-19,KNEW,59.0,47.0,53.7,57.6,47.0,0,0,24,24,24
2024-03-19,KPTN,60.0,41.0,51.4,58.9,41.0,0,0,24,24,24
2024-03-19,KREG,63.0,41.7,51.9,61.6,41.7,0,0,23,23,24
2024-03-20,KASD,68.0,40.0,54.9,67.0,40.0,0,0,24,24,24
2024-03-20,KBTR,72.0,43.0,57.9,71.2,43.0,0,0,24,24,24
2024-03-20,KGAO,66.2,42.4,54.4,65.1,42.4,0,0,24,24,24
2024-03-20,KHDC,70.0,38.7,54.7,69.1,38.7,0,0,24,24,24
2024-03-20,KHUM,66.2,42.8,55.2,65.2,42.8,0,0,24,24,24
2024-03-20,KMSY,69.0,47.0,58.3,68.3,47.0,0,0,24,24,24
2024-03-20,KNEW,68.0,54.0,60.9,67.3,54.0,0,0,24,24,24
2024-03-20,KPTN,67.0,45.0,56.1,66.2,45.0,0,0,24,24,24
2024-03-20,KREG,70.5,41.4,56.1,69.5,41.4,0,0,24,24,24
2024-03-21,KASD,68.0,46.0,57.0,67.3,46.0,0,0,22,22,24
2024-03-21,KBTR,66.0,49.0,56.9,65.4,49.0,0,0,22,22,24
2024-03-21,KGAO,63.0,46.4,57.3,62.5,46.4,0,0,22,22,24
2024-03-21,KHDC,65.3,46.0,54.8,64.6,46.0,0,0,22,22,24
2024-03-21,KHUM,64.4,48.0,56.9,64.2,48.0,0,0,22,22,24
2024-03-21,KMSY,67.0,52.0,59.3,66.2,52.0,0,0,22,22,24
2024-03-21,KNEW,67.0,55.0,61.9,66.4,55.0,0,0,24,24,24
2024-03-21,KPTN,63.0,51.0,57.9,62.3,51.0,0,0,21,21,24
2024-03-21,KREG,66.2,47.7,56.9,65.6,47.7,0,0,22,22,24
2024-03-22,KASD,77.0,56.0,64.7,76.8,56.0,0,0,24,24,24
2024-03-22,KBTR,74.0,55.0,63.6,73.9,55.0,0,0,24,24,24
2024-03-22,KGAO,75.2,61.7,66.7,75.1,61.7,0,0,24,24,24
2024-03-22,KHDC,74.7,52.7,62.9,74.5,52.7,0,0,24,24,24
2024-03-22,KHUM,77.0,59.4,66.4,77.0,59.4,0,0,24,24,24
2024-03-22,KMSY,77.0,59.0,67.6,77.0,59.0,0,0,24,24,24
2024-03-22,KNEW,76.0,63.0,68.2,76.1,63.0,0,0,24,24,24
2024-03-22,KPTN,76.0,60.0,66.2,76.1,60.0,0,0,24,24,24
2024-03-22,KREG,77.7,57.2,65.8,77.5,57.2,0,0,24,24,24
2024-03-23,KASD,77.0,56.0,65.3,76.6,59.0,0,0,24,24,24
2024-03-23,KBTR,76.0,56.0,64.5,75.5,57.0,0,0,24,24,24
2024-03-23,KGAO,72.0,57.7,63.6,71.5,57.7,0,0,24,24,24
2024-03-23,KHDC,73.8,55.0,62.8,73.3,56.3,0,0,24,24,24
2024-03-23,KHUM,73.4,55.4,63.7,73.2,57.2,0,0,24,24,24
2024-03-23,KMSY,75.0,59.0,65.8,74.6,59.0,0,0,24,24,24
2024-03-23,KNEW,73.0,61.0,66.8,72.9,61.0,0,0,24,24,24
2024-03-23,KPTN,74.0,56.0,64.0,73.7,56.0,0,0,24,24,24
2024-03-23,KREG,76.5,57.6,65.0,76.0,57.6,0,0,24,24,24
2024-03-24,KASD,68.0,46.0,59.9,67.8,46.0,0,0,24,24,24
2024-03-24,KBTR,71.0,48.0,60.0,70.6,48.0,0,0,24,24,24
2024-03-24,KGAO,71.2,58.5,65.5,71.0,58.5,0,0,24,24,24
2024-03-24,KHDC,67.0,47.3,58.8,66.8,47.3,0,0,24,24,24
2024-03-24,KHUM,71.6,51.8,62.3,71.5,51.8,0,0,22,22,24
2024-03-24,KMSY,71.0,57.0,64.7,70.9,57.0,0,0,24,24,24
2024-03-24,KNEW,72.0,58.0,65.2,71.8,58.0,0,0,24,24,24
2024-03-24,KPTN,71.0,52.0,62.5,71.1,52.0,0,0,24,24,24
2024-03-24,KREG,71.6,51.0,62.5,71.4,51.0,0,0,24,24,24
2024-03-25,KASD,75.0,66.0,71.3,75.3,66.0,0,0,24,24,24
2024-03-25,KBTR,77.0,64.0,72.1,77.4,64.0,0,0,24,24,24
2024-03-25,KGAO,75.7,68.0,72.1,76.1,68.0,0,0,24,24,24
2024-03-25,KHDC,72.5,64.4,69.0,73.0,64.4,0,0,24,24,24
2024-03-25,KHUM,75.2,67.5,71.5,75.8,67.5,0,0,22,22,24
2024-03-25,KMSY,77.0,67.0,72.4,77.4,67.0,0,0,24,24,24
2024-03-25,KNEW,76.0,68.0,72.8,76.4,68.0,0,0,24,24,24
2024-03-25,KPTN,75.0,67.0,72.1,75.7,67.0,0,0,24,24,24
2024-03-25,KREG,77.0,66.6,72.7,77.4,66.6,0,0,24,24,24
2024-03-26,KASD,77.0,56.0,65.8,76.7,57.0,0,0,24,24,24
2024-03-26,KBTR,76.0,57.0,64.6,75.7,57.0,0,0,24,24,24
2024-03-26,KGAO,73.4,55.8,65.9,73.9,59.5,0,0,24,24,24
2024-03-26,KHDC,75.2,56.3,63.7,74.9,56.3,0,0,24,24,24
2024-03-26,KHUM,75.2,57.2,66.1,74.9,57.2,0,0,22,22,24
2024-03-26,KMSY,74.0,60.0,66.7,73.9,60.0,0,0,24,24,24
2024-03-26,KNEW,75.0,60.0,68.0,75.6,60.0,0,0,24,24,24
2024-03-26,KPTN,74.0,57.0,65.9,74.8,57.0,0,0,24,24,24
2024-03-26,KREG,77.0,58.3,65.6,76.7,58.3,0,0,24,24,24
2024-03-27,KASD,73.0,51.0,61.3,72.3,51.0,0,0,24,24,24
2024-03-27,KBTR,70.0,52.0,59.4,69.3,52.0,0,0,24,24,24
2024-03-27,KGAO,71.6,54.5,62.3,71.2,54.5,0,0,24,24,24
2024-03-27,KHDC,67.5,49.0,57.3,66.8,49.0,0,0,24,24,24
2024-03-27,KHUM,69.8,54.3,61.5,69.3,55.4,0,0,22,22,24
2024-03-27,KMSY,69.0,61.0,64.0,68.5,61.0,0,0,24,24,24
2024-03-27,KNEW,72.0,62.0,66.1,71.7,62.0,0,0,24,24,24
2024-03-27,KPTN,69.0,52.0,60.4,68.4,56.0,0,0,24,24,24
2024-03-27,KREG,70.3,54.0,60.4,69.7,54.0,0,0,24,24,24
2024-03-28,KASD,75.0,45.0,59.1,74.0,45.0,0,0,24,24,24
2024-03-28,KBTR,75.0,46.0,59.0,74.2,46.0,0,0,24,24,24
2024-03-28,KGAO,70.3,47.7,58.5,69.3,47.7,0,0,24,24,24
2024-03-28,KHDC,72.0,43.0,56.7,70.9,43.0,0,0,24,24,24
2024-03-28,KHUM,71.6,48.2,58.9,70.7,48.2,0,0,24,24,24
2024-03-28,KMSY,72.0,54.0,61.5,71.1,54.0,0,0,24,24,24
2024-03-28,KNEW,70.0,56.0,63.1,69.3,56.0,0,0,24,24,24
2024-03-28,KPTN,71.0,49.0,59.2,70.1,49.0,0,0,24,24,24
2024-03-28,KREG,73.6,45.5,58.6,72.7,45.5,0,0,24,24,24
2024-03-29,KASD,74.0,42.0,58.8,73.3,42.0,0,0,24,24,24
2024-03-29,KBTR,77.0,46.0,61.9,76.4,46.0,0,0,24,24,24
2024-03-29,KGAO,72.5,43.7,60.0,71.6,43.7,0,0,24,24,24
2024-03-29,KHDC,73.0,41.7,58.5,72.4,41.7,0,0,24,24,24
2024-03-29,KHUM,73.4,48.2,60.9,72.8,48.2,0,0,24,24,24
2024-03-29,KMSY,74.0,51.0,63.8,73.3,51.0,0,0,24,24,24
2024-03-29,KNEW,75.0,54.0,66.3,74.4,54.0,0,0,24,24,24
2024-03-29,KPTN,73.0,47.0,60.3,72.4,47.0,0,0,24,24,24
2024-03-29,KREG,77.0,43.7,60.4,76.4,43.7,0,0,24,24,24
2024-03-30,KASD,78.0,50.0,65.7,78.0,50.0,0,0,24,24,24
2024-03-30,KBTR,80.0,54.0,67.9,80.0,54.0,0,0,24,24,24
2024-03-30,KGAO,75.2,60.0,68.6,75.3,60.0,0,0,24,24,24
2024-03-30,KHDC,77.0,50.0,64.3,77.0,50.0,0,0,24,24,24
2024-03-30,KHUM,78.8,55.2,66.8,78.9,55.2,0,0,23,23,24
2024-03-30,KMSY,78.0,59.0,68.5,78.1,59.0,0,0,24,24,24
2024-03-30,KNEW,79.0,62.0,70.2,79.1,62.0,0,0,24,24,24
2024-03-30,KPTN,78.0,57.0,67.5,78.0,57.0,0,0,24,24,24
2024-03-30,KREG,79.3,52.7,66.9,79.3,52.7,0,0,24,24,24
2024-03-31,KASD,79.0,64.0,72.0,79.3,64.0,0,0,24,24,24
2024-03-31,KBTR,81.0,66.0,73.8,82.5,66.0,0,0,24,24,24
2024-03-31,KGAO,77.0,68.0,72.5,77.5,68.0,0,0,24,24,24
2024-03-31,KHDC,80.0,63.3,71.0,82.3,63.3,0,0,24,24,24
2024-03-31,KHUM,78.8,66.2,72.4,79.2,66.2,0,0,23,23,24
2024-03-31,KMSY,79.0,67.0,72.9,79.4,67.0,0,0,24,24,24
2024-03-31,KNEW,80.0,69.0,74.2,82.6,69.0,0,0,24,24,24
2024-03-31,KPTN,79.0,66.0,72.0,79.4,66.0,0,0,24,24,24
2024-03-31,KREG,82.4,63.0,73.0,83.8,63.0,0,0,24,24,24
2024-04-01,KASD,81.0,70.0,75.1,83.8,70.0,0,0,24,24,24
2024-04-01,KBTR,83.0,71.0,76.3,85.6,71.0,0,0,24,24,24
2024-04-01,KGAO,79.5,69.0,74.7,79.8,69.0,0,0,24,24,24
2024-04-01,KHDC,81.7,68.0,73.6,83.9,68.0,0,0,24,24,24
2024-04-01,KHUM,78.8,66.2,74.1,79.4,66.2,0,0,23,23,24
2024-04-01,KMSY,80.0,70.0,75.0,83.1,70.0,0,0,24,24,24
2024-04-01,KNEW,82.0,72.0,76.6,85.3,72.0,0,0,24,24,24
2024-04-01,KPTN,78.0,69.0,73.6,78.7,69.0,0,0,24,22,24
2024-04-01,KREG,82.2,69.6,75.3,85.8,69.6,0,0,24,24,24
2024-04-02,KASD,82.0,70.0,75.9,86.8,70.0,0,0,24,24,24
2024-04-02,KBTR,85.0,66.0,74.9,87.7,67.0,0,0,24,24,24
2024-04-02,KGAO,80.4,72.3,75.7,84.7,72.3,0,0,24,24,24
2024-04-02,KHDC,82.0,69.0,74.6,87.4,69.0,0,0,24,24,24
2024-04-02,KHUM,78.8,71.6,74.9,79.6,71.6,0,0,22,22,24
2024-04-02,KMSY,82.0,71.0,76.2,86.8,71.0,0,0,24,24,24
2024-04-02,KNEW,82.0,74.0,77.6,87.4,74.0,0,0,24,24,24
2024-04-02,KPTN,80.0,68.0,73.7,84.5,68.0,0,0,24,24,24
2024-04-02,KREG,84.0,67.5,75.4,88.1,67.5,0,0,24,24,24
2024-04-03,KASD,75.0,57.0,65.7,74.2,57.0,0,0,24,24,24
2024-04-03,KBTR,74.0,54.0,64.3,73.3,54.0,0,0,24,24,24
2024-04-03,KGAO,73.2,58.0,66.6,72.5,58.0,0,0,24,24,24
2024-04-03,KHDC,72.3,54.5,62.8,71.5,54.5,0,0,24,24,24
2024-04-03,KHUM,73.4,57.2,65.7,72.6,57.2,0,0,19,19,24
2024-04-03,KMSY,73.0,59.0,65.5,73.5,59.0,0,0,24,24,24
2024-04-03,KNEW,74.0,61.0,67.9,74.5,61.0,0,0,24,24,24
2024-04-03,KPTN,72.0,56.0,63.9,71.3,56.0,0,0,24,24,24
2024-04-03,KREG,73.4,55.0,64.1,72.7,56.5,0,0,24,24,24
2024-04-04,KASD,77.0,42.0,60.5,76.2,42.0,0,0,24,24,24
2024-04-04,KBTR,77.0,44.0,63.2,76.2,44.0,0,0,24,24,24
2024-04-04,KGAO,74.0,47.0,62.5,73.1,47.0,0,0,24,24,24
2024-04-04,KHDC,75.2,41.0,60.1,74.3,41.0,0,0,24,24,24
2024-04-04,KHUM,73.4,46.4,63.6,72.6,46.4,0,0,19,19,24
2024-04-04,KMSY,76.0,57.0,66.3,75.2,57.0,0,0,23,23,24
2024-04-04,KNEW,75.0,61.0,67.8,74.4,61.0,0,0,24,24,24
2024-04-04,KPTN,73.0,45.0,61.7,72.3,45.0,0,0,24,24,24
2024-04-04,KREG,77.7,42.3,62.0,76.9,42.3,0,0,24,24,24
2024-04-05,KASD,81.0,50.0,65.5,79.6,50.0,0,0,24,24,24
2024-04-05,KBTR,83.0,55.0,68.0,81.0,55.0,0,0,24,24,24
2024-04-05,KGAO,82.0,58.5,69.9,81.5,58.5,0,0,24,24,24
2024-04-05,KHDC,82.0,48.0,64.6,80.3,48.0,0,0,24,24,24
2024-04-05,KHUM,82.4,57.2,69.0,82.1,57.2,0,0,24,24,24
2024-04-05,KMSY,82.0,59.0,69.5,81.0,59.0,0,0,24,24,24
2024-04-05,KNEW,79.0,64.0,70.9,78.6,64.0,0,0,24,24,24
2024-04-05,KPTN,81.0,54.0,67.0,81.4,54.0,0,0,24,24,24
2024-04-05,KREG,84.0,53.4,67.8,82.0,53.4,0,0,24,24,24
2024-04-06,KASD,75.0,50.0,63.6,74.5,50.0,0,0,24,24,24
2024-04-06,KBTR,81.0,54.0,67.2,80.6,54.0,0,0,24,24,24
2024-04-06,KGAO,75.7,58.0,68.2,75.6,58.0,0,0,24,24,24
2024-04-06,KHDC,75.6,51.8,63.4,75.4,51.8,0,0,24,24,24
2024-04-06,KHUM,78.8,57.0,67.8,79.1,57.0,0,0,23,23,24
2024-04-06,KMSY,79.0,60.0,69.4,78.8,60.0,0,0,24,24,24
2024-04-06,KNEW,76.0,65.0,70.5,75.8,65.0,0,0,24,24,24
2024-04-06,KPTN,79.0,56.0,68.0,79.2,56.0,0,0,24,24,24
2024-04-06,KREG,82.4,53.8,67.8,82.0,53.8,0,0,24,24,24
2024-04-07,KASD,79.0,60.0,70.5,79.2,60.0,0,0,24,24,24
2024-04-07,KBTR,80.0,64.0,72.9,82.1,64.0,0,0,24,24,24
2024-04-07,KGAO,78.0,68.0,72.9,78.3,68.0,0,0,24,24,24
2024-04-07,KHDC,78.8,59.0,69.8,79.1,59.0,0,0,24,24,24
2024-04-07,KHUM,78.8,63.0,72.1,79.2,63.0,0,0,24,24,24
2024-04-07,KMSY,79.0,66.0,72.9,79.2,66.0,0,0,24,24,24
2024-04-07,KNEW,80.0,67.0,74.0,81.8,67.0,0,0,24,24,24
2024-04-07,KPTN,79.0,66.0,72.5,79.5,66.0,0,0,24,24,24
2024-04-07,KREG,82.2,66.0,73.6,83.2,66.0,0,0,24,24,24
2024-04-08,KASD,74.0,69.0,71.2,74.3,69.0,0,0,24,24,24
2024-04-08,KBTR,77.0,69.0,71.7,77.4,69.0,0,0,24,24,24
2024-04-08,KGAO,77.0,70.7,73.3,77.4,70.7,0,0,24,24,24
2024-04-08,KHDC,73.0,66.4,69.4,73.4,68.5,0,0,24,24,24
2024-04-08,KHUM,77.0,71.6,73.7,77.7,71.6,0,0,24,24,24
2024-04-08,KMSY,76.0,70.0,72.6,76.4,70.0,0,0,24,24,24
2024-04-08,KNEW,76.0,72.0,73.5,76.2,72.0,0,0,24,24,24
2024-04-08,KPTN,77.0,71.0,73.3,77.6,71.0,0,0,24,24,24
2024-04-08,KREG,75.7,70.5,72.9,76.2,70.5,0,0,24,24,24
2024-04-09,KASD,76.0,72.0,73.8,76.4,72.0,0,0,24,24,24
2024-04-09,KBTR,81.0,70.0,75.2,83.4,70.0,0,0,24,24,24
2024-04-09,KGAO,80.0,71.8,75.2,83.1,71.8,0,0,24,24,24
2024-04-09,KHDC,77.0,69.8,72.2,77.6,69.8,0,0,24,24,24
2024-04-09,KHUM,80.6,72.0,76.0,85.3,72.0,0,0,24,24,24
2024-04-09,KMSY,81.0,71.0,75.2,84.5,71.0,0,0,24,24,24
2024-04-09,KNEW,81.0,72.0,75.6,83.8,72.0,0,0,24,24,24
2024-04-09,KPTN,79.0,72.0,75.5,79.6,72.0,0,0,24,24,24
2024-04-09,KREG,82.0,72.5,76.9,84.9,72.5,0,0,24,24,24
2024-04-10,KASD,74.0,66.0,70.7,74.5,72.0,0,0,22,22,24
2024-04-10,KBTR,74.0,63.0,69.5,74.3,64.0,0,0,24,24,24
2024-04-10,KGAO,78.0,70.7,74.0,78.7,72.7,0,0,24,24,24
2024-04-10,KHDC,72.5,63.5,68.0,73.1,63.5,0,0,24,24,24
2024-04-10,KHUM,77.0,64.4,72.1,77.8,66.2,0,0,21,21,24
2024-04-10,KMSY,73.0,65.0,70.0,73.8,65.0,0,0,24,24,24
2024-04-10,KNEW,76.0,66.0,71.5,76.7,67.0,0,0,24,24,24
2024-04-10,KPTN,76.0,64.0,71.4,76.8,64.4,0,0,22,22,24
2024-04-10,KREG,74.3,64.6,69.5,74.9,64.6,0,0,24,24,24
2024-04-11,KASD,74.0,58.0,65.2,73.4,63.0,0,0,24,24,24
2024-04-11,KBTR,77.0,60.0,66.2,76.5,60.0,0,0,24,24,24
2024-04-11,KGAO,73.4,56.5,65.0,72.8,61.5,0,0,24,24,24
2024-04-11,KHDC,74.0,57.7,63.3,73.4,58.0,0,0,24,24,24
2024-04-11,KHUM,75.2,56.0,64.4,74.7,60.8,0,0,24,24,24
2024-04-11,KMSY,74.0,61.0,65.6,73.7,61.0,0,0,24,24,24
2024-04-11,KNEW,74.0,64.0,68.5,73.9,64.0,0,0,24,24,24
2024-04-11,KPTN,64.0,60.8,62.1,63.9,60.8,0,0,9,9,24
2024-04-11,KREG,76.3,58.0,65.8,75.8,60.8,0,0,24,24,24
2024-04-12,KASD,80.0,50.0,64.8,79.4,50.0,0,0,24,24,24
2024-04-12,KBTR,81.0,49.0,65.7,79.4,49.0,0,0,24,24,24
2024-04-12,KGAO,75.6,48.7,63.9,74.8,48.7,0,0,24,24,24
2024-04-12,KHDC,78.8,46.8,62.4,78.1,46.8,0,0,24,24,24
2024-04-12,KHUM,77.0,50.0,64.5,76.3,50.0,0,0,24,24,24
2024-04-12,KMSY,77.0,61.0,68.0,76.3,61.0,0,0,24,24,24
2024-04-12,KNEW,75.0,65.0,70.4,74.7,65.0,0,0,24,24,24
2024-04-12,KPTN,,,,,,0,0,0,0,24
2024-04-12,KREG,80.0,51.3,65.1,79.3,51.3,0,0,24,24,24
2024-04-13,KASD,81.0,49.0,65.7,79.8,49.0,0,0,24,24,24
2024-04-13,KBTR,83.0,50.0,68.0,81.2,50.0,0,0,24,24,24
2024-04-13,KGAO,76.5,51.8,65.3,76.1,51.8,0,0,24,24,24
2024-04-13,KHDC,80.0,46.4,64.6,79.5,46.4,0,0,24,24,24
2024-04-13,KHUM,78.8,53.6,65.6,78.6,53.6,0,0,24,24,24
2024-04-13,KMSY,80.0,56.0,68.7,79.8,56.0,0,0,24,24,24
2024-04-13,KNEW,81.0,60.0,71.0,80.7,60.0,0,0,24,24,24
2024-04-13,KPTN,,,,,,0,0,0,0,24
2024-04-13,KREG,82.4,50.4,66.8,80.7,50.4,0,0,24,24,24
2024-04-14,KASD,80.0,52.0,67.5,79.9,52.0,0,0,24,24,24
2024-04-14,KBTR,84.0,56.0,70.5,83.5,56.0,0,0,24,24,24
2024-04-14,KGAO,78.0,52.3,67.3,78.0,52.3,0,0,24,24,24
2024-04-14,KHDC,78.4,51.8,66.2,78.3,51.8,0,0,24,24,24
2024-04-14,KHUM,78.8,57.2,68.4,79.0,57.2,0,0,24,24,24
2024-04-14,KMSY,79.0,60.0,70.5,79.0,60.0,0,0,24,24,24
2024-04-14,KNEW,83.0,64.0,72.9,82.3,64.0,0,0,24,24,24
2024-04-14,KPTN,,,,,,0,0,0,0,24
2024-04-14,KREG,83.3,54.0,69.0,82.9,54.0,0,0,24,24,24
2024-04-15,KASD,82.0,56.0,70.8,83.2,56.0,0,0,24,24,24
2024-04-15,KBTR,84.0,60.0,72.9,85.4,60.0,0,0,24,24,24
2024-04-15,KGAO,79.7,59.0,71.2,79.9,59.0,0,0,24,24,24
2024-04-15,KHDC,80.8,55.4,69.7,82.4,55.4,0,0,24,24,24
2024-04-15,KHUM,80.6,60.8,71.8,82.8,60.8,0,0,24,24,24
2024-04-15,KMSY,81.0,65.0,73.2,83.1,65.0,0,0,24,24,24
2024-04-15,KNEW,84.0,66.0,75.0,85.4,66.0,0,0,24,24,24
2024-04-15,KPTN,,,,,,0,0,0,0,24
2024-04-15,KREG,83.7,58.0,71.9,85.5,58.0,0,0,24,24,24
2024-04-16,KASD,81.0,67.0,74.7,83.4,67.0,0,0,24,24,24
2024-04-16,KBTR,86.0,71.0,76.9,88.3,71.0,0,0,24,24,24
2024-04-16,KGAO,78.6,71.2,74.9,79.1,71.2,0,0,24,24,24
2024-04-16,KHDC,82.2,69.4,74.5,84.7,69.4,0,0,24,24,24
2024-04-16,KHUM,80.6,70.0,75.1,83.9,70.0,0,0,23,23,24
2024-04-16,KMSY,81.0,70.0,75.3,83.4,70.0,0,0,24,24,24
2024-04-16,KNEW,84.0,72.0,76.6,87.2,72.0,0,0,24,24,24
2024-04-16,KPTN,,,,,,0,0,0,0,24
2024-04-16,KREG,83.5,70.7,76.2,86.0,70.7,0,0,24,24,24
2024-04-17,KASD,81.0,71.0,75.8,83.8,71.0,0,0,24,24,24
2024-04-17,KBTR,81.0,72.0,75.8,84.1,72.0,0,0,24,24,24
2024-04-17,KGAO,79.3,72.0,75.2,79.8,72.0,0,0,24,24,24
2024-04-17,KHDC,78.0,69.3,73.2,78.5,69.8,0,0,24,24,24
2024-04-17,KHUM,80.6,71.6,75.8,83.9,71.6,0,0,24,24,24
2024-04-17,KMSY,81.0,72.0,75.8,84.5,72.0,0,0,24,24,24
2024-04-17,KNEW,83.0,74.0,77.2,86.5,74.0,0,0,24,24,24
2024-04-17,KPTN,78.0,72.0,74.6,78.6,,0,0,9,9,24
2024-04-17,KREG,81.0,69.4,75.0,84.2,69.4,0,0,24,24,24
2024-04-18,KASD,81.0,70.0,76.0,84.5,70.0,0,0,24,24,24
2024-04-18,KBTR,82.0,70.0,76.8,85.8,72.0,0,0,24,24,24
2024-04-18,KGAO,81.3,70.0,75.7,85.3,70.0,0,0,24,24,24
2024-04-18,KHDC,79.5,70.0,74.4,82.5,70.0,0,0,24,24,24
2024-04-18,KHUM,80.6,69.8,75.4,84.6,69.8,0,0,23,23,24
2024-04-18,KMSY,81.0,73.0,76.6,84.9,73.0,0,0,24,24,24
2024-04-18,KNEW,83.0,74.0,78.4,87.1,74.0,0,0,24,24,24
2024-04-18,KPTN,81.0,73.0,77.1,85.3,75.0,0,0,16,16,24
2024-04-18,KREG,83.3,70.0,76.5,87.1,70.0,0,0,24,24,24
2024-04-19,KASD,86.0,68.0,77.1,88.8,68.0,0,0,23,23,24
2024-04-19,KBTR,88.0,72.0,78.7,91.7,72.0,0,0,24,24,24
2024-04-19,KGAO,81.7,67.3,75.9,84.4,67.3,0,0,24,24,24
2024-04-19,KHDC,86.7,68.0,76.1,89.9,68.0,0,0,24,24,24
2024-04-19,KHUM,84.2,69.8,76.2,88.4,69.8,0,0,23,23,24
2024-04-19,KMSY,85.0,71.0,77.3,89.5,71.0,0,0,23,23,24
2024-04-19,KNEW,85.0,73.0,78.8,90.2,73.0,0,0,24,24,24
2024-04-19,KPTN,83.0,69.0,75.3,88.2,69.0,0,0,24,24,24
2024-04-19,KREG,87.0,67.5,76.7,91.2,67.5,0,0,24,24,24
2024-04-20,KASD,87.0,68.0,77.4,89.4,72.0,0,0,24,24,24
2024-04-20,KBTR,88.0,65.0,75.7,92.4,73.0,0,0,24,24,24
2024-04-20,KGAO,82.0,69.8,75.7,85.5,69.8,0,0,24,24,24
2024-04-20,KHDC,86.0,63.0,74.8,89.1,70.7,0,0,24,24,24
2024-04-20,KHUM,82.4,71.0,76.0,87.2,71.0,0,0,24,24,24
2024-04-20,KMSY,84.0,72.0,77.8,89.6,73.0,0,0,24,24,24
2024-04-20,KNEW,85.0,74.0,79.2,89.5,76.0,0,0,24,24,24
2024-04-20,KPTN,82.0,69.0,74.8,88.0,69.0,0,0,24,24,24
2024-04-20,KREG,87.0,67.3,76.9,90.5,71.4,0,0,24,24,24
2024-04-21,KASD,72.0,57.0,63.5,71.6,58.0,0,0,24,24,24
2024-04-21,KBTR,72.0,56.0,62.2,71.4,56.0,0,0,24,24,24
2024-04-21,KGAO,75.2,60.8,66.4,75.7,60.8,0,0,24,24,24
2024-04-21,KHDC,70.0,53.8,60.7,69.4,55.0,0,0,24,24,24
2024-04-21,KHUM,73.8,58.5,64.5,74.4,59.0,0,0,24,24,24
2024-04-21,KMSY,72.0,60.0,65.6,71.6,60.0,0,0,24,24,24
2024-04-21,KNEW,74.0,62.0,67.5,73.7,62.0,0,0,24,24,24
2024-04-21,KPTN,70.0,58.0,63.7,69.7,58.0,0,0,15,15,24
2024-04-21,KREG,71.8,57.4,63.4,71.4,57.4,0,0,24,24,24
2024-04-22,KASD,74.0,46.0,59.4,73.1,46.0,0,0,24,24,24
2024-04-22,KBTR,73.0,47.0,60.0,72.1,47.0,0,0,24,24,24
2024-04-22,KGAO,68.0,48.7,59.9,66.9,56.0,0,0,24,24,24
2024-04-22,KHDC,71.0,43.7,57.1,70.1,43.7,0,0,24,24,24
2024-04-22,KHUM,69.8,51.8,59.3,68.8,51.8,0,0,22,22,24
2024-04-22,KMSY,70.0,57.0,62.9,69.1,57.0,0,0,24,24,24
2024-04-22,KNEW,71.0,58.0,64.1,70.2,58.0,0,0,24,24,24
2024-04-22,KPTN,,,,,,0,0,0,0,24
2024-04-22,KREG,72.7,49.0,60.0,71.8,50.0,0,0,24,24,24
2024-04-23,KASD,76.0,43.0,62.0,75.6,43.0,0,0,24,24,24
2024-04-23,KBTR,79.0,47.0,64.8,78.6,47.0,0,0,24,24,24
2024-04-23,KGAO,74.3,43.3,61.3,73.9,43.3,0,0,24,24,24
2024-04-23,KHDC,75.6,42.8,60.7,75.2,42.8,0,0,24,24,24
2024-04-23,KHUM,75.2,46.4,62.6,74.9,46.4,0,0,24,24,24
2024-04-23,KMSY,76.0,50.0,65.2,75.7,50.0,0,0,24,24,24
2024-04-23,KNEW,78.0,57.0,69.0,77.6,57.0,0,0,24,24,24
2024-04-23,KPTN,,,,,,0,0,0,0,24
2024-04-23,KREG,78.8,45.0,63.0,78.5,45.0,0,0,24,24,24
2024-04-24,KASD,81.0,51.0,67.7,80.9,51.0,0,0,24,24,24
2024-04-24,KBTR,84.0,57.0,71.2,84.6,57.0,0,0,24,24,24
